feature,family,coef,univariate_auroc,univariate_auroc_direction_free,paired_cohens_d,frac_pairs_fake_higher,sign_stability,boot_coef_std,boot_coef_iqr,boot_ci_lo,boot_ci_hi,abs_coef,abs_coef_rank,sign
rich_cond_uncond_cos_max,rich_alignment,-0.03509032313791281,0.3622222222222222,0.6377777777777778,-0.2711861014691281,0.31666666666666665,0.932,0.021708964635096112,0.029087785463973365,-0.07260414549286998,0.01338636447696717,0.03509032313791281,163,-1
rich_latent_t0_median,rich_latent_typicality,0.03489187506424281,0.7861111111111111,0.7861111111111111,0.8593706403364677,0.8166666666666667,0.994,0.011271056631204672,0.014160483484865066,0.006598078169141744,0.05172308846655292,0.03489187506424281,164,1
rich_guidance_dz_orthfrac_t5,rich_alignment,0.03474445497306306,0.6211111111111111,0.6211111111111111,0.3468018539958527,0.6333333333333333,0.992,0.01397237915125335,0.017731065652148652,0.004924016259680682,0.06038872058953003,0.03474445497306306,165,1
rich_latent_accel_t2,rich_latent_geometry,0.03464797149108129,0.4197222222222222,0.5802777777777778,-0.23265259474484332,0.38333333333333336,0.986,0.012006644601446476,0.01563359363383785,0.0023997839937675044,0.05133665631025222,0.03464797149108129,166,1
rich_score_t5_mean,rich_score_moments,0.03451784120710911,0.6975,0.6975,0.5212258910936894,0.65,0.99,0.01546252563506378,0.022284643441494757,0.0047065375398631405,0.06394629693839174,0.03451784120710911,167,1
rich_score_t0_h_autocorr,rich_score_spatial,-0.03447668171190178,0.5022222222222222,0.5022222222222222,0.0029903600288974045,0.48333333333333334,0.922,0.018527397106695737,0.026048639634603243,-0.062467199636718124,0.008749141638579783,0.03447668171190178,168,-1
rich_guidance_t2_q25,rich_guidance_moments,0.03441732319073268,0.8379166666666666,0.8379166666666666,1.0419155266094615,0.8833333333333333,1.0,0.007811643060958078,0.011684430165623729,0.014322021018301271,0.04188942985462831,0.03441732319073268,169,1
rich_latent_t1_median,rich_latent_typicality,0.034093373862614955,0.7852777777777776,0.7852777777777776,0.8575422060724803,0.8166666666666667,0.992,0.011406842656391584,0.014546370016988448,0.00600292548552261,0.05153606210954481,0.034093373862614955,170,1
rich_score_consecutive_cos_t3,rich_score_dynamics,0.03407632091429008,0.6577777777777778,0.6577777777777778,0.656429120190622,0.7166666666666667,0.884,0.017069795784564492,0.028047334346917085,-0.007950607041425067,0.05137347519277074,0.03407632091429008,171,1
rich_score_crosscos_3_4,rich_crosstime,0.03407632091429008,0.6577777777777778,0.6577777777777778,0.656429120190622,0.7166666666666667,0.884,0.017069795784564492,0.028047334346917085,-0.007950607041425067,0.05137347519277074,0.03407632091429008,171,1
rich_score_t2_q05,rich_score_moments,-0.03398702014772678,0.6472222222222221,0.6472222222222221,0.4060802421338051,0.6,0.978,0.01191280286815929,0.01788930013416795,-0.04409254833465491,-0.0004876325110694431,0.03398702014772678,173,-1
rich_guidance_t4_mean,rich_guidance_moments,0.03344085611765689,0.7247222222222222,0.7247222222222222,0.5963092305009262,0.7833333333333333,0.97,0.01869940016927101,0.025898187233890424,-0.0012677877590899249,0.07065294321450061,0.03344085611765689,174,1
rich_latent_accel_std,rich_latent_geometry,0.03339100421242438,0.7361111111111112,0.7361111111111112,0.7991341483083104,0.8,1.0,0.0068044925302662915,0.009101130898089761,0.014214129483560625,0.040739028801642346,0.03339100421242438,175,1
rich_guidance_t4_var,rich_guidance_moments,0.033290555663218126,0.3980555555555555,0.6019444444444445,-0.26769440835338865,0.36666666666666664,0.928,0.01457803962184227,0.021267652409775132,-0.006082648945243429,0.0471248083001524,0.033290555663218126,176,1
rich_guidance_t3_q25,rich_guidance_moments,0.033159254024831844,0.8583333333333333,0.8583333333333333,1.181786007057309,0.9166666666666666,1.0,0.007969864519545565,0.011106695259884718,0.012081923292943936,0.04273979698301304,0.033159254024831844,177,1
